time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2006-09-02 03:00:00,2.8,-2.7,67.0,0.0,,,0.0,,1022.2,,
2006-09-02 04:00:00,2.2,-2.7,70.0,0.0,,,0.0,,1022.7,,
2006-09-02 05:00:00,1.1,-3.4,72.0,0.0,,,0.0,,1023.2,,
2006-09-02 06:00:00,1.7,-2.8,72.0,0.0,,,0.0,,1023.7,,
2006-09-02 07:00:00,0.0,-2.9,81.0,0.0,,,0.0,,1024.9,,
2006-09-02 08:00:00,2.8,-1.0,76.0,0.0,,,0.0,,1026.1,,
2006-09-02 09:00:00,8.9,-0.7,51.0,0.0,,,0.0,,1024.6,,
2006-09-02 10:00:00,12.2,0.0,43.0,0.0,,,0.0,,1024.6,,
2006-09-02 11:00:00,15.6,-1.0,32.0,0.0,,,0.0,,1024.1,,
2006-09-02 12:00:00,18.9,-1.0,26.0,0.0,,,0.0,,1022.9,,
2006-09-02 13:00:00,22.0,-2.0,20.0,0.0,,,5.4,,1021.6,,
2006-09-02 14:00:00,22.8,-3.5,17.0,0.0,,,7.6,,1020.9,,
2006-09-02 15:00:00,24.4,-5.8,13.0,0.0,,,,,1019.7,,
2006-09-02 16:00:00,25.0,-7.5,11.0,0.0,,280.0,18.4,,1019.0,,
2006-09-02 17:00:00,25.6,-8.3,10.0,0.0,,320.0,14.8,,1018.6,,
2006-09-02 18:00:00,24.4,-6.9,12.0,0.0,,10.0,13.0,,1018.5,,
2006-09-02 19:00:00,22.2,-7.5,13.0,,,360.0,13.0,,1019.4,,
2006-09-02 20:00:00,16.1,-5.1,23.0,0.0,,290.0,7.6,,1020.1,,
2006-09-02 21:00:00,11.7,-4.9,31.0,0.0,,220.0,7.6,,1020.4,,
2006-09-02 22:00:00,10.0,-1.7,44.0,0.0,,,0.0,,1020.8,,
2006-09-02 23:00:00,6.7,-2.7,51.0,0.0,,90.0,5.4,,1021.1,,
2006-09-03 00:00:00,5.6,-4.3,49.0,0.0,,,0.0,,1021.2,,
2006-09-03 01:00:00,3.3,-3.3,62.0,0.0,,,0.0,,1021.2,,
2006-09-03 02:00:00,3.3,-2.9,64.0,0.0,,,0.0,,1021.0,,
2006-09-03 03:00:00,1.7,-2.3,75.0,0.0,,,0.0,,1021.1,,
2006-09-03 04:00:00,1.1,-3.4,72.0,0.0,,,0.0,,1021.3,,
2006-09-03 05:00:00,0.0,-3.9,75.0,0.0,,,0.0,,1021.5,,
2006-09-03 06:00:00,-1.1,-3.9,81.0,0.0,,,0.0,,1022.0,,
2006-09-03 07:00:00,-1.7,-4.4,82.0,0.0,,,0.0,,1023.1,,
2006-09-03 08:00:00,3.9,-2.7,62.0,0.0,,,0.0,,1023.8,,
2006-09-03 09:00:00,8.3,-1.8,49.0,0.0,,,0.0,,1023.6,,
2006-09-03 10:00:00,15.6,-2.9,28.0,0.0,,,5.4,,1021.8,,
2006-09-03 11:00:00,18.9,-3.9,21.0,0.0,,40.0,7.6,,1021.3,,
2006-09-03 12:00:00,21.7,-6.1,15.0,0.0,,,0.0,,1020.1,,
2006-09-03 13:00:00,23.3,-7.7,12.0,0.0,,250.0,9.4,,1019.6,,
2006-09-03 14:00:00,25.0,-6.4,12.0,0.0,,,9.4,,1018.3,,
2006-09-03 15:00:00,26.1,-6.7,11.0,0.0,,,0.0,,1017.6,,
2006-09-03 16:00:00,26.7,-7.5,10.0,0.0,,230.0,14.8,,1016.8,,
2006-09-03 17:00:00,27.2,-7.1,10.0,0.0,,10.0,18.4,,1016.4,,
2006-09-03 18:00:00,26.1,-6.7,11.0,0.0,,10.0,14.8,,1016.9,,
2006-09-03 19:00:00,24.4,-6.9,12.0,,,360.0,13.0,,1017.6,,
2006-09-03 20:00:00,18.3,0.4,30.0,,,,0.0,,1018.2,,
2006-09-03 21:00:00,12.2,0.0,43.0,0.0,,,0.0,,1019.1,,
2006-09-03 22:00:00,10.0,-1.1,46.0,0.0,,100.0,9.4,,1018.9,,
2006-09-03 23:00:00,7.8,-2.3,49.0,0.0,,,0.0,,1019.1,,
2006-09-04 00:00:00,5.6,-2.3,57.0,0.0,,,0.0,,1019.1,,
2006-09-04 01:00:00,6.7,-2.2,53.0,0.0,,110.0,5.4,,1019.2,,
2006-09-04 02:00:00,3.9,-2.3,64.0,0.0,,,0.0,,1019.6,,
2006-09-04 03:00:00,2.8,-4.0,61.0,0.0,,270.0,5.4,,1019.9,,
2006-09-04 04:00:00,3.9,-2.7,62.0,0.0,,,0.0,,1020.0,,
2006-09-04 05:00:00,1.1,-4.0,69.0,0.0,,,0.0,,1020.9,,
2006-09-04 06:00:00,1.7,-3.4,69.0,0.0,,,0.0,,1021.4,,
2006-09-04 07:00:00,-0.6,-4.5,75.0,0.0,,280.0,5.4,,1022.9,,
2006-09-04 08:00:00,4.4,-2.2,62.0,0.0,,,0.0,,1024.2,,
2006-09-04 09:00:00,8.9,-1.0,50.0,0.0,,,0.0,,1024.6,,
2006-09-04 10:00:00,15.0,0.0,36.0,0.0,,,5.4,,1023.5,,
2006-09-04 11:00:00,19.4,-2.3,23.0,0.0,,,0.0,,1022.8,,
2006-09-04 12:00:00,22.8,-2.8,18.0,0.0,,360.0,7.6,,1021.9,,
2006-09-04 13:00:00,25.0,-8.8,10.0,0.0,,,9.4,,1020.5,,
2006-09-04 14:00:00,26.7,-7.5,10.0,0.0,,,7.6,,1020.0,,
2006-09-04 15:00:00,28.3,-7.6,9.0,0.0,,,,,1019.4,,
2006-09-04 16:00:00,28.3,-10.8,7.0,0.0,,350.0,11.2,,1018.9,,
2006-09-04 17:00:00,28.3,-10.8,7.0,0.0,,10.0,20.5,,1019.2,,
2006-09-04 18:00:00,27.2,-8.4,9.0,0.0,,20.0,11.2,,1019.5,,
2006-09-04 19:00:00,25.0,-10.1,9.0,0.0,,330.0,9.4,,1020.5,,
2006-09-04 20:00:00,18.9,-2.1,24.0,0.0,,,0.0,,1021.1,,
2006-09-04 21:00:00,13.3,1.6,45.0,0.0,,150.0,7.6,,1022.4,,
2006-09-04 22:00:00,12.2,-3.2,34.0,0.0,,,0.0,,1021.8,,
2006-09-04 23:00:00,9.4,-3.2,41.0,0.0,,,0.0,,1021.8,,
2006-09-05 00:00:00,8.3,-2.1,48.0,0.0,,,0.0,,1021.8,,
2006-09-05 01:00:00,6.7,-2.2,53.0,0.0,,,0.0,,1021.8,,
2006-09-05 02:00:00,6.1,-3.3,51.0,0.0,,,0.0,,1021.9,,
2006-09-05 03:00:00,3.3,-2.9,64.0,0.0,,,0.0,,1022.4,,
2006-09-05 04:00:00,2.2,-4.3,62.0,0.0,,260.0,7.6,,1023.0,,
2006-09-05 05:00:00,2.8,-4.0,61.0,0.0,,,0.0,,1023.5,,
2006-09-05 06:00:00,1.1,-4.0,69.0,0.0,,270.0,7.6,,1023.9,,
2006-09-05 07:00:00,1.1,-3.4,72.0,0.0,,,0.0,,1024.8,,
2006-09-05 08:00:00,6.1,-3.8,49.0,0.0,,240.0,5.4,,1026.0,,
2006-09-05 09:00:00,10.6,-3.9,36.0,0.0,,230.0,5.4,,1026.1,,
2006-09-05 10:00:00,14.4,-3.4,29.0,0.0,,,0.0,,1025.4,,
2006-09-05 11:00:00,20.0,-3.0,21.0,0.0,,,5.4,,1024.3,,
2006-09-05 12:00:00,22.8,-3.5,17.0,0.0,,,,,1023.4,,
2006-09-05 13:00:00,26.1,-6.7,11.0,0.0,,,7.6,,1022.0,,
2006-09-05 14:00:00,27.8,-6.6,10.0,0.0,,300.0,13.0,,1021.0,,
2006-09-05 15:00:00,28.3,-6.2,10.0,0.0,,250.0,16.6,,1020.6,,
2006-09-05 16:00:00,29.4,-6.8,9.0,0.0,,350.0,7.6,,1019.7,,
2006-09-05 17:00:00,28.9,-5.8,10.0,0.0,,350.0,13.0,,1019.4,,
2006-09-05 18:00:00,27.2,-3.6,13.0,0.0,,320.0,16.6,,1020.1,,
2006-09-05 19:00:00,25.0,-3.4,15.0,0.0,,320.0,9.4,,1020.5,,
2006-09-05 20:00:00,22.8,-0.7,21.0,0.0,,290.0,13.0,,1020.5,,
2006-09-05 21:00:00,23.3,-1.6,19.0,0.0,,340.0,16.6,,1019.9,,
2006-09-05 22:00:00,22.8,-1.3,20.0,0.0,,20.0,14.8,,1019.7,,
2006-09-05 23:00:00,20.0,-0.6,25.0,0.0,,250.0,11.2,,1019.2,,
2006-09-06 00:00:00,16.7,-0.1,32.0,0.0,,210.0,16.6,,1019.4,,
2006-09-06 01:00:00,13.9,2.8,47.0,0.0,,,0.0,,1019.6,,
2006-09-06 02:00:00,14.4,2.3,44.0,0.0,,,0.0,,1019.0,,
2006-09-06 03:00:00,12.2,2.1,50.0,0.0,,190.0,5.4,,1018.9,,
2006-09-06 04:00:00,10.6,2.9,59.0,0.0,,,0.0,,1019.5,,
2006-09-06 05:00:00,9.4,2.3,61.0,0.0,,120.0,5.4,,1019.7,,
2006-09-06 06:00:00,8.9,2.2,63.0,0.0,,120.0,5.4,,1020.1,,
2006-09-06 07:00:00,8.9,2.9,66.0,0.0,,,0.0,,1020.7,,
2006-09-06 08:00:00,11.7,3.2,56.0,0.0,,,0.0,,1021.2,,
2006-09-06 09:00:00,13.9,2.8,47.0,0.0,,300.0,9.4,,1021.4,,
2006-09-06 10:00:00,15.0,3.8,47.0,0.0,,20.0,9.4,,1021.0,,
2006-09-06 11:00:00,18.3,3.7,38.0,,,70.0,11.2,,1020.3,,
2006-09-06 12:00:00,23.3,1.6,24.0,0.0,,90.0,14.8,,1019.5,,
2006-09-06 13:00:00,22.8,-0.7,21.0,0.0,,50.0,14.8,,1019.3,,
2006-09-06 14:00:00,25.0,-0.2,19.0,0.0,,,9.4,,1017.2,,
2006-09-06 15:00:00,26.1,-0.9,17.0,0.0,,360.0,9.4,,1016.2,,
2006-09-06 16:00:00,26.7,-0.4,17.0,0.0,,,5.4,,1015.5,,
2006-09-06 17:00:00,26.7,-1.2,16.0,0.0,,,7.6,,1015.1,,
2006-09-06 18:00:00,24.4,1.3,22.0,0.0,,60.0,29.5,,1015.6,,
2006-09-06 19:00:00,21.7,1.9,27.0,0.0,,70.0,25.9,,1016.2,,
2006-09-06 20:00:00,18.3,3.0,36.0,0.0,,110.0,9.4,,1016.4,,
2006-09-06 21:00:00,20.0,1.9,30.0,0.0,,170.0,27.7,,1016.8,,
2006-09-06 22:00:00,17.8,4.0,40.0,0.0,,150.0,20.5,,1016.3,,
2006-09-06 23:00:00,18.9,1.8,32.0,0.0,,90.0,5.4,,1016.0,,
2006-09-07 00:00:00,13.3,3.4,51.0,0.0,,,0.0,,1016.2,,
2006-09-07 01:00:00,11.7,3.2,56.0,0.0,,,0.0,,1016.7,,
2006-09-07 02:00:00,8.9,3.3,68.0,0.0,,,0.0,,1016.4,,
2006-09-07 03:00:00,9.4,4.0,69.0,0.0,,,0.0,,1016.1,,
2006-09-07 04:00:00,8.3,3.3,71.0,0.0,,90.0,5.4,,1015.7,,
2006-09-07 05:00:00,7.2,2.9,74.0,0.0,,,0.0,,1015.8,,
2006-09-07 06:00:00,8.9,3.9,71.0,0.0,,,0.0,,1015.6,,
2006-09-07 07:00:00,8.3,3.9,74.0,0.0,,260.0,7.6,,1016.9,,
2006-09-07 08:00:00,11.1,5.0,66.0,0.0,,,0.0,,1017.2,,
2006-09-07 09:00:00,15.0,3.8,47.0,0.0,,360.0,9.4,,1016.0,,
2006-09-07 10:00:00,17.2,3.5,40.0,0.0,,60.0,9.4,,1015.7,,
2006-09-07 11:00:00,19.4,3.1,34.0,0.0,,20.0,9.4,,1015.0,,
2006-09-07 12:00:00,20.6,2.9,31.0,0.0,,,,,1015.1,,
2006-09-07 13:00:00,22.8,1.7,25.0,0.0,,,7.6,,1013.6,,
2006-09-07 14:00:00,23.9,0.9,22.0,0.0,,,7.6,,1012.6,,
2006-09-07 15:00:00,24.4,0.7,21.0,0.0,,,,,1011.6,,
2006-09-07 16:00:00,23.9,0.2,21.0,0.0,,290.0,5.4,,1011.3,,
2006-09-07 17:00:00,20.6,3.8,33.0,0.0,,220.0,25.9,,1012.1,,
2006-09-07 18:00:00,21.1,3.8,32.0,0.0,,210.0,11.2,,1011.7,,
2006-09-07 19:00:00,19.4,5.1,39.0,0.0,,300.0,7.6,,1012.2,,
2006-09-07 20:00:00,18.3,4.5,40.0,0.0,,100.0,27.7,,1012.4,,
2006-09-07 21:00:00,17.2,3.8,41.0,0.0,,110.0,13.0,,1013.0,,
2006-09-07 22:00:00,15.6,5.5,51.0,0.0,,20.0,11.2,,1012.8,,
2006-09-07 23:00:00,15.0,5.5,53.0,0.0,,60.0,14.8,,1012.1,,
2006-09-08 00:00:00,15.0,4.9,51.0,0.0,,70.0,11.2,,1011.9,,
2006-09-08 01:00:00,15.0,4.9,51.0,0.0,,90.0,16.6,,1011.2,,
2006-09-08 02:00:00,15.0,4.4,49.0,0.0,,,7.6,,1011.1,,
2006-09-08 03:00:00,12.8,6.2,64.0,0.0,,,0.0,,1011.4,,
2006-09-08 04:00:00,13.3,5.0,57.0,0.0,,,0.0,,1011.6,,
2006-09-08 05:00:00,12.2,6.7,69.0,,,,0.0,,1012.6,,
2006-09-08 06:00:00,12.2,6.7,69.0,,,100.0,7.6,,1012.7,,
2006-09-08 07:00:00,11.1,8.3,83.0,0.3,,100.0,5.4,,1013.5,,
2006-09-08 08:00:00,11.7,8.9,83.0,,,,0.0,,1014.0,,
2006-09-08 09:00:00,11.7,9.4,86.0,0.3,,240.0,9.4,,1014.5,,
2006-09-08 10:00:00,11.7,9.9,89.0,0.8,,280.0,11.2,,1015.0,,
2006-09-08 11:00:00,11.1,9.4,89.0,1.3,,230.0,11.2,,1015.7,,
2006-09-08 12:00:00,10.6,8.4,86.0,2.8,,240.0,11.2,,1015.8,,
2006-09-08 13:00:00,10.6,8.9,89.0,1.5,,330.0,7.6,,1015.2,,
2006-09-08 14:00:00,11.7,8.9,83.0,0.3,,30.0,5.4,,1014.2,,
2006-09-08 15:00:00,12.8,9.4,80.0,,,50.0,7.6,,1013.9,,
2006-09-08 16:00:00,14.4,10.0,75.0,0.0,,50.0,11.2,,1012.6,,
2006-09-08 17:00:00,14.4,9.0,70.0,0.0,,,0.0,,1012.8,,
2006-09-08 18:00:00,13.9,8.3,69.0,,,,0.0,,1012.4,,
2006-09-08 19:00:00,13.9,9.3,74.0,,,210.0,9.4,,1012.8,,
2006-09-08 20:00:00,13.3,9.9,80.0,0.0,,230.0,7.6,,1013.1,,
2006-09-08 21:00:00,13.3,9.9,80.0,0.0,,230.0,9.4,,1013.8,,
2006-09-08 22:00:00,12.8,10.0,83.0,0.0,,,0.0,,1014.2,,
2006-09-08 23:00:00,12.2,10.6,90.0,0.0,,,0.0,,1014.6,,
2006-09-09 00:00:00,12.2,10.6,90.0,0.0,,110.0,5.4,,1014.4,,
2006-09-09 01:00:00,11.7,9.9,89.0,0.0,,,0.0,,1014.9,,
2006-09-09 02:00:00,11.7,9.9,89.0,0.8,,270.0,11.2,,1014.9,,
2006-09-09 03:00:00,11.1,10.0,93.0,1.0,,,0.0,,1014.4,,
2006-09-09 04:00:00,11.1,9.4,89.0,0.0,,260.0,7.6,,1014.4,,
2006-09-09 05:00:00,11.1,9.4,89.0,0.0,,,0.0,,1014.5,,
2006-09-09 06:00:00,11.1,10.0,93.0,0.0,,330.0,5.4,,1014.4,,
2006-09-09 07:00:00,11.1,10.0,93.0,0.5,,60.0,5.4,,1014.5,,
2006-09-09 08:00:00,11.1,10.0,93.0,0.5,,,0.0,,1015.2,,
2006-09-09 09:00:00,11.7,9.4,86.0,0.0,,,0.0,,1015.1,,
2006-09-09 10:00:00,12.2,9.9,86.0,0.0,,,0.0,,1015.6,,
2006-09-09 11:00:00,13.9,9.9,77.0,0.0,,270.0,11.2,,1015.5,,
2006-09-09 12:00:00,16.7,9.4,62.0,0.0,,260.0,16.6,,1014.6,,
2006-09-09 13:00:00,18.3,7.1,48.0,0.0,,260.0,20.5,,1013.7,,
2006-09-09 14:00:00,20.0,6.0,40.0,0.0,,270.0,20.5,,1012.9,,
2006-09-09 15:00:00,19.4,5.1,39.0,0.0,,290.0,13.0,,1012.4,,
2006-09-09 16:00:00,19.4,5.1,39.0,0.0,,290.0,9.4,,1011.9,,
2006-09-09 17:00:00,20.0,5.6,39.0,0.0,,270.0,16.6,,1011.6,,
2006-09-09 18:00:00,18.9,3.5,36.0,0.0,,320.0,18.4,,1012.4,,
2006-09-09 19:00:00,16.7,4.1,43.0,0.0,,250.0,9.4,,1013.1,,
2006-09-09 20:00:00,13.3,5.0,57.0,0.0,,220.0,7.6,,1014.4,,
2006-09-09 21:00:00,13.9,5.0,55.0,0.0,,250.0,13.0,,1015.1,,
2006-09-09 22:00:00,14.4,4.4,51.0,0.0,,260.0,7.6,,1015.5,,
2006-09-09 23:00:00,12.2,6.0,66.0,0.0,,130.0,7.6,,1016.5,,
2006-09-10 00:00:00,12.2,7.3,72.0,0.0,,20.0,14.8,,1017.0,,
2006-09-10 01:00:00,10.6,7.1,79.0,0.0,,180.0,9.4,,1016.8,,
2006-09-10 02:00:00,10.0,6.2,77.0,0.0,,140.0,5.4,,1016.2,,
2006-09-10 03:00:00,8.3,5.6,83.0,0.0,,110.0,5.4,,1016.7,,
2006-09-10 04:00:00,6.7,5.6,93.0,0.0,,,0.0,,1017.1,,
2006-09-10 05:00:00,6.1,5.1,93.0,0.0,,,5.4,,1017.4,,
2006-09-10 06:00:00,7.2,6.1,93.0,0.0,,,0.0,,1017.9,,
2006-09-10 07:00:00,7.8,6.1,89.0,0.0,,90.0,7.6,,1018.8,,
2006-09-10 08:00:00,8.3,7.2,93.0,0.0,,,0.0,,1020.0,,
2006-09-10 09:00:00,10.6,7.1,79.0,0.0,,,0.0,,1019.6,,
2006-09-10 10:00:00,12.2,7.3,72.0,0.0,,,0.0,,1019.2,,
2006-09-10 11:00:00,15.6,6.1,53.0,0.0,,30.0,5.4,,1019.0,,
2006-09-10 12:00:00,18.3,5.5,43.0,0.0,,280.0,14.8,,1018.0,,
2006-09-10 13:00:00,18.9,5.0,40.0,0.0,,130.0,5.4,,1017.6,,
2006-09-10 14:00:00,20.0,4.9,37.0,0.0,,290.0,11.2,,1016.9,,
2006-09-10 15:00:00,21.7,4.3,32.0,0.0,,,,,1016.3,,
2006-09-10 16:00:00,20.6,5.0,36.0,0.0,,150.0,13.0,,1016.3,,
2006-09-10 17:00:00,20.0,4.1,35.0,0.0,,310.0,7.6,,1016.5,,
2006-09-10 18:00:00,20.0,5.6,39.0,0.0,,180.0,22.3,,1016.6,,
2006-09-10 19:00:00,15.0,5.5,53.0,2.8,,,9.4,,1019.0,,
2006-09-10 20:00:00,13.3,9.4,77.0,0.3,,20.0,5.4,,1018.7,,
2006-09-10 21:00:00,13.9,8.3,69.0,0.3,,10.0,16.6,,1019.9,,
2006-09-10 22:00:00,13.3,7.3,67.0,1.5,,,7.6,,1019.5,,
2006-09-10 23:00:00,11.7,7.8,77.0,0.0,,,0.0,,1019.7,,
2006-09-11 00:00:00,9.4,7.8,90.0,0.0,,,0.0,,1019.8,,
2006-09-11 01:00:00,10.0,7.8,86.0,0.0,,90.0,5.4,,1019.8,,
2006-09-11 02:00:00,7.8,6.1,89.0,0.0,,,0.0,,1020.2,,
2006-09-11 03:00:00,8.3,6.1,86.0,0.0,,80.0,5.4,,1019.8,,
2006-09-11 04:00:00,7.8,5.6,86.0,0.0,,100.0,9.4,,1020.4,,
2006-09-11 05:00:00,6.1,4.4,89.0,0.0,,,0.0,,1021.1,,
2006-09-11 06:00:00,5.0,4.0,93.0,0.0,,,0.0,,1021.8,,
2006-09-11 07:00:00,5.0,4.0,93.0,0.0,,,0.0,,1023.6,,
2006-09-11 08:00:00,7.2,5.7,90.0,0.0,,,0.0,,1024.0,,
2006-09-11 09:00:00,10.0,6.7,80.0,0.0,,,0.0,,1023.6,,
2006-09-11 10:00:00,13.3,7.7,69.0,0.0,,,0.0,,1023.2,,
2006-09-11 11:00:00,16.7,6.8,52.0,0.0,,,0.0,,1022.7,,
2006-09-11 12:00:00,18.9,5.7,42.0,0.0,,270.0,11.2,,1022.4,,
2006-09-11 13:00:00,20.6,3.8,33.0,0.0,,,9.4,,1021.3,,
2006-09-11 14:00:00,22.2,4.3,31.0,0.0,,310.0,14.8,,1020.8,,
2006-09-11 15:00:00,22.8,2.8,27.0,0.0,,,,,1019.7,,
2006-09-11 16:00:00,23.9,1.5,23.0,0.0,,360.0,9.4,,1018.9,,
2006-09-11 17:00:00,23.9,0.9,22.0,0.0,,360.0,16.6,,1019.3,,
2006-09-11 18:00:00,23.3,1.6,24.0,0.0,,350.0,14.8,,1019.4,,
2006-09-11 19:00:00,21.1,3.3,31.0,0.0,,20.0,7.6,,1019.9,,
2006-09-11 20:00:00,14.4,7.2,62.0,0.0,,,0.0,,1021.0,,
2006-09-11 21:00:00,12.8,5.7,62.0,0.0,,,0.0,,1021.5,,
2006-09-11 22:00:00,11.7,6.6,71.0,0.0,,60.0,9.4,,1021.4,,
2006-09-11 23:00:00,10.6,5.6,71.0,0.0,,,0.0,,1021.5,,
2006-09-12 00:00:00,6.7,4.4,85.0,0.0,,130.0,5.4,,1022.1,,
2006-09-12 01:00:00,6.7,4.4,85.0,0.0,,,0.0,,1021.9,,
2006-09-12 02:00:00,5.6,3.9,89.0,0.0,,,0.0,,1022.2,,
2006-09-12 03:00:00,5.6,3.9,89.0,0.0,,,0.0,,1022.3,,
2006-09-12 04:00:00,3.9,2.9,93.0,0.0,,,0.0,,1022.8,,
2006-09-12 05:00:00,4.4,3.4,93.0,0.0,,,0.0,,1022.9,,
2006-09-12 06:00:00,3.3,2.1,92.0,0.0,,,0.0,,1023.6,,
2006-09-12 07:00:00,2.8,1.6,92.0,0.0,,,0.0,,1024.6,,
2006-09-12 08:00:00,5.0,3.3,89.0,0.0,,,0.0,,1026.0,,
2006-09-12 09:00:00,8.3,5.6,83.0,0.0,,280.0,5.4,,1025.9,,
2006-09-12 10:00:00,12.2,4.4,59.0,0.0,,,0.0,,1025.1,,
2006-09-12 11:00:00,16.7,4.4,44.0,0.0,,360.0,5.4,,1024.0,,
2006-09-12 12:00:00,20.0,0.9,28.0,0.0,,40.0,7.6,,1023.8,,
2006-09-12 13:00:00,22.8,0.0,22.0,0.0,,,5.4,,1022.3,,
2006-09-12 14:00:00,23.3,0.4,22.0,0.0,,,0.0,,1021.7,,
2006-09-12 15:00:00,24.4,1.3,22.0,0.0,,240.0,7.6,,1020.7,,
2006-09-12 16:00:00,25.0,0.5,20.0,0.0,,260.0,7.6,,1020.1,,
2006-09-12 17:00:00,25.0,-1.0,18.0,0.0,,,0.0,,1019.3,,
2006-09-12 18:00:00,25.6,-4.9,13.0,0.0,,360.0,7.6,,1019.4,,
2006-09-12 19:00:00,22.2,-1.2,21.0,,,330.0,9.4,,1019.9,,
2006-09-12 20:00:00,15.6,3.4,44.0,0.0,,230.0,7.6,,1020.9,,
2006-09-12 21:00:00,12.2,3.9,57.0,0.0,,,0.0,,1021.4,,
2006-09-12 22:00:00,10.6,5.6,71.0,0.0,,,0.0,,1021.0,,
2006-09-12 23:00:00,8.9,3.3,68.0,0.0,,80.0,7.6,,1020.5,,
2006-09-13 00:00:00,8.9,3.3,68.0,0.0,,,0.0,,1019.8,,
2006-09-13 01:00:00,7.8,3.3,73.0,0.0,,,0.0,,1019.3,,
2006-09-13 02:00:00,6.1,2.2,76.0,0.0,,,0.0,,1019.6,,
2006-09-13 03:00:00,5.6,2.2,79.0,0.0,,,0.0,,1019.3,,
2006-09-13 04:00:00,3.9,1.8,86.0,0.0,,290.0,5.4,,1019.3,,
2006-09-13 05:00:00,4.4,1.8,83.0,0.0,,,0.0,,1019.0,,
2006-09-13 06:00:00,3.3,1.0,85.0,0.0,,,0.0,,1019.1,,
2006-09-13 07:00:00,2.8,0.5,85.0,0.0,,,0.0,,1019.9,,
2006-09-13 08:00:00,5.0,2.9,86.0,0.0,,,0.0,,1020.8,,
2006-09-13 09:00:00,10.0,3.3,63.0,0.0,,280.0,5.4,,1020.2,,
2006-09-13 10:00:00,15.6,4.3,47.0,0.0,,,0.0,,1018.4,,
2006-09-13 11:00:00,20.6,2.9,31.0,0.0,,40.0,9.4,,1017.0,,
2006-09-13 12:00:00,23.3,2.7,26.0,0.0,,340.0,5.4,,1015.4,,
2006-09-13 13:00:00,25.6,-0.5,18.0,0.0,,,9.4,,1013.7,,
2006-09-13 14:00:00,27.2,-0.8,16.0,0.0,,290.0,14.8,,1012.6,,
2006-09-13 15:00:00,27.8,-1.2,15.0,0.0,,240.0,13.0,,1011.6,,
2006-09-13 16:00:00,27.8,-4.2,12.0,0.0,,250.0,14.8,,1010.7,,
2006-09-13 17:00:00,27.8,-2.1,14.0,0.0,,260.0,22.3,,1009.7,,
2006-09-13 18:00:00,26.7,-3.0,14.0,0.0,,280.0,16.6,,1009.7,,
2006-09-13 19:00:00,22.8,-0.7,21.0,0.0,,280.0,11.2,,1010.4,,
2006-09-13 20:00:00,18.3,0.4,30.0,0.0,,200.0,13.0,,1010.7,,
2006-09-13 21:00:00,13.9,6.0,59.0,0.0,,,0.0,,1010.8,,
2006-09-13 22:00:00,11.7,4.4,61.0,0.0,,110.0,7.6,,1010.0,,
